County Code,Deaths_per_100k,Number of Substance Use Facilities (As of March 2023),TotActiveMDs,Number of Mental Health Facilities (As of March 2023),MDsPerCapita,Urbanicity,Social Resilience Score,Economic Risk Score,Social Risk Score,Economic Resilience Score,Prosperity Index Score,lat,lng,% of households with broadband internet connection,ACS Total Population,Median Household Income,Percent of Popualtion Employed in Construction,Percent of Popualtion Employed in Manufacturing,Percent of Popualtion Employed in Mining and Natural Resources,Percent of Popualtion Employed in Trade Transporation and Utilities,Percent of Popualtion Employed in Trade Transportation and Utilities,Percent of Populaiton Black (non-Hispanic),Percent of Population 65+,Percent of Population Aged 15 to 64,Percent of Population Aged 25+ who Have a Bachelor's Degree or More,Percent of Population Aged 25+ who Have at Least a High School Diploma,Percent of Population Asian (non-Hispanic),Percent of Population Hispanic or Latino,Percent of Population Native American/Alaska Native (non-Hispanic),Percent of Population Native Hawaiian/Pacific Islander,Percent of Population Under 15,Percent of Population White (non-Hispanic),Percent of Residents with a Disability (Aged 18-64),Poverty Rate,Unemployment Rate
1111,,-0.265109748,-0.3078124895,-0.3755663114,-0.8283304272,0,0.6073330001,0.2151288487,1.043687967,0.5305046338,0.8643874613,33.2938,-85.4591,0.26183621,-0.2437668229,-0.8235216511,-0.5138814128,1.10210246,-0.335917691,0.520594024,0.3176443946,0.7293420556,0.36904943,-0.3366190767,-0.759381067,-1.483908854,-0.4149286689,-0.4519003716,-0.2164874661,-0.04589359423,-0.1360964186,-0.07276792318,0.235456182,0.8597492248,0.3032085663
1113,,-0.1762410986,-0.2796890323,-0.3755663114,-0.6582659546,1,1.465449824,1.121722712,1.043687967,1.414585411,1.727677984,32.2884,-85.1849,0.1154480557,-0.1355422489,-0.8534453934,0.1158452819,0.9387725614,-0.5714836502,-0.2122842276,-0.06464454505,2.348742865,-1.017804485,0.645614244,-0.4827494181,-0.5363745593,-0.1714486421,-0.2975667258,-0.206744968,0.1140346976,0.7190569785,-1.419812231,1.151429168,0.9822324494,0.7138280081
1115,,-0.265109748,-0.1390717464,-0.2454878926,-0.1391217753,1,0.6073330001,-0.6914650144,0.2127497474,0.5305046338,0.001096938403,33.7157,-86.3146,-0.7472661335,-0.04458217135,0.4450222422,0.8126831698,0.5053722691,-0.6264670091,0.8253367663,1.204167606,0.03166837547,-0.5475062451,0.5148918797,-0.4910882489,-0.363616778,-0.2272708921,-0.4969755952,-0.1934597432,-0.1406659153,0.1822044527,0.4722625831,0.3198810983,-0.3525625135,0.07371167281
1117,,-0.08737244915,0.2265331968,-0.1154094738,0.08961991287,1,-1.108900648,-1.598058877,-1.449126692,-1.23765692,-1.725484107,33.2643,-86.6607,-0.455140439,0.3285476961,1.806375306,0.6292459088,-0.4888391912,-0.5801084909,0.7281182227,0.8131682859,0.2007521896,-0.991509855,0.8289886717,2.278853819,0.9515545023,0.2347473051,-0.2387729559,-0.2125018987,-0.1228961051,0.4545534376,0.08321611991,-0.8814929327,-1.309020405,-0.7790267844
1119,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,0,0.6073330001,2.028316575,0.2127497474,1.414585411,1.727677984,32.5911,-88.1988,-0.6506499517,-0.2726032426,-2.091280742,-0.8069336225,0.005216810548,-0.3245975877,-0.6478980863,-0.354022755,4.393520513,-0.2131888063,0.8144639646,-0.404074362,-0.8218462589,0.1421061242,-0.609173706,-0.2045307639,-0.1584357255,-0.6875190547,-2.592599605,1.56159978,3.202717218,2.08405946
1121,,-0.265109748,-0.223442118,-0.2454878926,-0.4603546679,0,1.465449824,1.121722712,1.043687967,1.414585411,0.8643874613,33.3801,-86.1659,-1.670162119,-0.06177893579,-0.8495466994,-0.4400591005,2.038369081,-0.4367205157,-0.5880712903,-0.6279158434,1.61117561,-0.3281339032,0.5575582069,-0.7818596545,-0.8824168224,-0.3151612433,-0.5028549722,-0.2071878088,-0.1228961051,-0.1988599707,-0.6648095947,1.237348331,0.8113003049,1.542941785
1123,,-0.265109748,-0.2796890323,-0.3755663114,-0.5856653319,0,0.6073330001,0.2151288487,1.043687967,-0.3535761429,0.8643874613,32.8624,-85.7975,0.5048405461,-0.1860385665,-0.5858785297,-0.2241847628,0.8499915789,-0.5935848043,-0.9227274306,-0.98117018,1.269528891,0.4336590923,-0.2576409816,-0.4341666645,-0.9440407871,-0.3816728604,-0.4861967374,-0.2133875803,-0.1584357255,-0.3288701857,-0.3805830796,0.8077525177,0.6773853127,1.101947754
1125,,0.00149620026,0.02966899659,0.01466894494,-0.2385746832,1,0.6073330001,-0.6914650144,-0.6181884721,-0.3535761429,0.001096938403,33.2896,-87.5251,-1.605100718,0.3266419617,-0.03497281278,0.1270304808,0.4298067764,-0.2992621184,-0.5282444942,-0.4720968073,1.5469284,-1.267227833,1.797605079,0.8485630523,0.319513839,0.06490514005,-0.4127045251,-0.2249014418,-0.1406659153,-0.3288701857,-0.699694205,-0.644654893,0.2821727747,-0.1107858298
1127,,0.09036484967,-0.02657791775,-0.2454878926,0.6883264185,1,0.6073330001,0.2151288487,1.874626186,0.5305046338,0.8643874613,33.8033,-87.2973,-1.910563999,-0.1103643878,-0.7667374259,-0.4568368987,0.03876382301,-0.1822877176,0.6383780287,0.9689873221,-0.2236968911,0.07605212401,-0.008905371759,-1.033474811,-1.112584964,-0.3543555891,-0.4935459586,-0.2284441684,-0.1584357255,-0.1013523094,0.6219341729,2.201137199,0.6703085042,1.24932076
1129,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,0,0.6073330001,1.121722712,1.043687967,0.5305046338,0.8643874613,31.4076,-88.2079,-0.2885832501,-0.2618810492,-0.6419792175,0.4424530881,1.718147598,0.2715945196,0.9300336594,-0.03464212195,1.070292957,-0.04941082497,0.11909361,-1.123026603,-0.6269670543,-0.253400456,-0.5824715356,0.7697190495,-0.1584357255,-0.07333286653,-0.5709533813,1.086429454,0.502642579,2.429429785
1131,,-0.3539783974,-0.2796890323,-0.3755663114,0.06575121497,0,0.6073330001,2.028316575,1.043687967,1.414585411,1.727677984,31.9893,-87.3082,-0.2768721978,-0.2787432582,-1.717714971,-0.4344665011,1.46773101,-0.02326721883,-1.143338741,-0.8863238102,4.385866513,0.0189552131,-0.1832018575,-1.095834763,-1.220031877,-0.4660000892,-0.6356309025,-0.2364153032,-0.1584357255,0.196774563,-2.472164641,0.8099938871,2.942508412,4.53090134
1133,,-0.1762410986,-0.1671952036,-0.2454878926,1.242279116,0,1.465449824,1.121722712,1.874626186,-0.3535761429,1.727677984,34.1492,-87.3737,0.2247512109,-0.2390594434,-0.9981527634,-0.7644298669,3.034274835,-0.4259394649,-0.6030279893,-0.4256414425,-0.5706782161,0.515548083,-0.217698037,-0.9685769536,-1.596622772,-0.3816728604,-0.4516553976,-0.2102876946,-0.116972835,-0.4992283985,0.8687843198,2.084585987,0.8929557879,0.3054585358
2013,,-0.3539783974,-0.3078124895,-0.1154094738,-0.8283304272,0,1.465449824,0.2151288487,-0.6181884721,1.414585411,0.8643874613,55.3669,-161.9805,-1.602172954,-0.3028466422,1.192761374,-1.448964036,2.278619908,-0.6846846833,-2.887663763,-2.640013832,-0.1473888323,-2.308495182,5.267194499,-0.861984942,-0.568503293,9.91693842,0.1678839523,4.103424775,1.263149091,-3.056843146,-3.136633408,-1.719765111,-0.1037854751,-1.402268348
2013,,-0.3539783974,-0.3078124895,-0.1154094738,-0.8283304272,0,1.465449824,0.2151288487,-0.6181884721,1.414585411,0.8643874613,55.3669,-161.9805,-1.602172954,-0.3028466422,1.192761374,-1.448964036,4.218586032,-0.6900752087,-2.887663763,-2.770669545,-0.1473888323,-2.308495182,5.267194499,-0.861984942,-0.568503293,9.91693842,0.1678839523,4.103424775,1.263149091,-3.056843146,-3.136633408,-1.719765111,-0.1037854751,-1.402268348
2016,,-0.3539783974,-0.2796890323,-0.2454878926,0.9120954613,0,1.465449824,0.2151288487,0.2127497474,0.5305046338,0.8643874613,52.7985,-106.5633,0.2950175249,-0.2960180172,2.714036841,-1.142489588,4.356162669,-0.5315937624,0.3448528106,-0.1914289782,-0.262430769,-2.636051144,5.044784921,-0.646263014,0.1525497637,12.97409739,0.172048511,1.382167909,3.638380387,-2.295835077,-2.505055845,-1.636087318,-1.209945085,-1.397768409
2016,,-0.3539783974,-0.2796890323,-0.2454878926,0.9120954613,0,1.465449824,0.2151288487,0.2127497474,0.5305046338,0.8643874613,52.7985,-106.5633,0.2950175249,-0.2960180172,2.714036841,-1.075378395,4.566932788,-0.5504606013,0.3448528106,-0.5146808917,-0.262430769,-2.636051144,5.044784921,-0.646263014,0.1525497637,12.97409739,0.172048511,1.382167909,3.638380387,-2.295835077,-2.505055845,-1.636087318,-1.209945085,-1.397768409
2020,3.498847638,1.60113189,2.026434456,1.965845226,1.929498709,1,-1.967017473,-0.6914650144,-1.449126692,-1.23765692,-1.725484107,61.1498,-149.1082,-0.7967127989,0.5974296835,2.401685629,0.2724380657,-1.020847369,-0.3790418941,0.6084646307,0.5954087633,-0.242715921,-1.868999223,1.643280066,1.459835608,1.135372995,2.661233621,-0.02466564398,0.6466093004,4.058932562,0.7616465317,-0.8658113968,-0.8217230804,-1.212666935,-0.2885334238
2020,3.498847638,1.60113189,2.026434456,1.965845226,1.929498709,1,-1.967017473,-0.6914650144,-1.449126692,-1.23765692,-1.725484107,61.1498,-149.1082,-0.7967127989,0.5974296835,2.401685629,0.3250085003,-1.019153075,-0.3558626349,0.6084646307,0.5566959593,-0.242715921,-1.868999223,1.643280066,1.459835608,1.135372995,2.661233621,-0.02466564398,0.6466093004,4.058932562,0.7616465317,-0.8658113968,-0.8217230804,-1.212666935,-0.2885334238
2050,,-0.08737244915,-0.1109482893,0.01466894494,3.064256389,0,1.465449824,2.028316575,1.043687967,0.5305046338,1.727677984,60.9132,-159.8186,0.07933897765,-0.2577883896,0.2563406418,-1.268882335,-1.102173459,-0.6868408934,0.2008945826,0.09214231119,-0.5630242163,-2.464760412,-0.1595992084,-1.008458318,-0.8423875804,-0.06930580157,-0.5329867793,10.63266989,0.2206535588,3.874046248,-3.307567999,-0.7380452872,1.659428589,3.898659898
2060,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,-0.2507838241,-0.6914650144,0.2127497474,-1.23765692,-0.8621935845,58.7439,-156.7,0.2481733156,-0.3101586281,2.449963612,-1.22078598,3.975285477,-0.6782160528,-1.317210367,-0.9569746775,-0.5910888823,-1.849466069,2.239700853,-0.108952262,1.090603448,0.2109931561,-0.09840283035,3.905032085,0.9373692369,-0.004965425868,-1.369810957,-0.6700570803,-1.568684841,-0.9758991195
2063,,-0.1762410986,-0.2515655751,-0.1154094738,0.0,0,-1.967017473,0.2151288487,1.043687967,-1.23765692,-0.8621935845,60.7234,-145.7714,1.452459865,-0.2860470341,2.352825373,-1.168215545,-0.6281101217,-0.4879305068,0.5523770094,-3.665903138,-0.5644158526,-1.511392254,1.438118578,0.7666249754,1.098503957,1.155220577,-0.3093254797,1.317513149,1.22760947,0.4780897696,-0.2923748507,-0.7051718685,-1.447290356,-0.08378619528
2066,,-0.265109748,-0.2796890323,-0.2454878926,0.0,0,-1.967017473,1.121722712,-0.6181884721,-0.3535761429,-0.8621935845,61.8834,-143.9681,0.08519450382,-0.2905419812,1.835640827,-1.304674971,-1.157068571,-0.6916923663,0.05319717986,-3.665903138,-0.6001345184,-1.437016015,1.212985617,0.730731747,1.028452783,0.4782273319,-0.3365175983,2.286891713,0.5760497628,0.6473272047,-0.5176297628,-0.5505173757,-1.049355969,0.3819575003
2068,,-0.3539783974,-0.3078124895,-0.1154094738,-0.8283304272,0,-1.967017473,1.121722712,-0.6181884721,-0.3535761429,-0.8621935845,63.6714,-150.0118,0.9781622449,-0.3064559411,2.031183117,-1.332637968,-1.157068571,-0.6916923663,-1.227470173,-1.728327297,-0.5493397924,-2.049305257,3.871914819,1.537060433,1.317084686,0.6112505661,-0.5682630412,0.1904832514,-0.1584357255,-1.723117664,0.373422854,-0.9494811397,-0.4935543142,-1.708264206
2070,,-0.3539783974,-0.2796890323,-0.3755663114,1.168683964,0,0.6073330001,2.028316575,0.2127497474,-0.3535761429,0.8643874613,59.8003,-158.2346,0.04420582062,-0.2977636576,0.5063380663,-1.293489772,-0.6359038721,-0.6916923663,-1.221861411,-1.377008601,-0.5692865798,-1.953893314,0.1181858158,-0.3152476857,-0.06919116896,-0.07880746115,-0.4572898006,9.176609257,0.1436510479,2.770080198,-3.003075186,-0.4167823312,0.281084035,2.089684384
2090,,0.1792334991,0.001545539419,0.53498262,0.2636625017,1,-1.108900648,-0.6914650144,-1.449126692,-0.3535761429,-0.8621935845,64.8078,-146.5654,-0.7781702994,-0.009232183411,1.748224006,0.9759870728,-0.9950941065,-0.1871391905,0.3542007475,0.3960378227,-0.3192559191,-2.043295056,1.814853169,1.136433995,1.243346609,0.5601791458,-0.12020552,0.6204816918,0.7122849743,0.8087191957,-0.2819094676,-0.6700570803,-1.354203106,0.1513356221
2100,,-0.265109748,-0.2796890323,-0.2454878926,3.10602661,0,-1.967017473,0.2151288487,-1.449126692,-2.121737696,-1.725484107,59.1199,-135.5002,0.9879214552,-0.3055938964,0.4310477027,1.277987442,-0.3370304883,-0.5698664926,-0.576853766,-0.2291739621,-0.6047733062,-0.09749243416,-0.08425229008,1.182116286,1.643112328,0.2454366721,-0.4445511504,0.6284528266,-0.03997032416,0.2494511156,0.1141139176,-0.2964955034,-0.9595349375,-0.6204039315
2105,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,-1.108900648,1.121722712,1.874626186,-1.23765692,0.001096938403,58.2872,-135.6402,-1.418699801,-0.3062065639,0.1849742884,-1.172689625,-0.9537533437,-0.6916923663,-0.9227274306,-0.6114629017,-0.4799899152,0.03999091712,1.083171047,0.359472496,0.7556218967,0.1052871933,-0.2463671512,4.164093968,0.03703218671,-1.398092126,-1.491740975,-0.1470708727,-0.6193037581,2.001935572
2110,,0.09036484967,0.1421628253,0.2748257825,4.063758113,0,-1.967017473,-0.6914650144,-1.449126692,-1.23765692,-1.725484107,58.4546,-134.1733,1.758899068,-0.2137563806,2.702062281,-0.1179253738,-0.9645968225,0.05759066191,-0.1599357811,-0.05012724355,-0.5405260956,-1.503128228,1.925604061,1.906506894,1.481941959,1.778766987,-0.203496694,1.201488853,1.725164156,-0.1360964186,-0.5812526472,-1.029423317,-1.452189685,-0.6811531092
2110,,0.09036484967,0.1421628253,0.2748257825,4.063758113,0,-1.967017473,-0.6914650144,-1.449126692,-1.23765692,-1.725484107,58.4546,-134.1733,1.758899068,-0.2137563806,2.702062281,-0.1380587318,-0.9618859528,0.08454328882,-0.1599357811,-0.06561236515,-0.5405260956,-1.503128228,1.925604061,1.906506894,1.481941959,1.778766987,-0.203496694,1.201488853,1.725164156,-0.1360964186,-0.5812526472,-1.029423317,-1.452189685,-0.6811531092
2122,,0.4458394473,0.2265331968,0.53498262,2.449637418,0,-1.108900648,0.2151288487,-1.449126692,-2.121737696,-1.725484107,60.2654,-151.5651,1.07770619,-0.1359158016,1.138559401,0.182956475,-0.6674177323,0.2327827368,0.2495038544,0.2489291674,-0.5739253675,-0.6894972473,0.756365136,0.4026168817,1.112198171,0.06252972515,-0.3850224584,0.7369488285,0.3035793397,0.09478379083,0.2104618888,-0.06189883319,-0.8718913857,0.6103294091
2130,,0.00149620026,-0.1109482893,0.2748257825,4.247745993,0,-1.108900648,-0.6914650144,-1.449126692,-1.23765692,-1.725484107,55.5852,-130.9282,1.327541973,-0.2706225924,1.321038534,0.01070441283,-0.4336052212,-0.4038383108,0.7767274945,0.8605914708,-0.5799557916,-1.067388644,1.322828715,0.4337968578,1.114304973,2.139830052,-0.3061408172,1.587646052,0.04295545678,-0.04083031277,-0.6219513592,-0.4586212278,-0.9317720732,-0.03766181962
2150,,-0.3539783974,-0.1671952036,-0.2454878926,2.744018025,0,-1.108900648,0.2151288487,-1.449126692,-1.23765692,-0.8621935845,57.6791,-153.7992,1.528581705,-0.2708924945,1.853944436,-0.4344665011,1.463325847,-0.2971059083,-0.7077248823,-1.050853227,-0.5764767008,-1.952390764,1.281977976,0.3765127156,0.6555487916,7.01774454,-0.04352864514,1.429109037,1.488233353,1.331001611,-1.32346426,-0.7746543218,-1.027036803,-0.5652796777
2164,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,0.6073330001,1.121722712,0.2127497474,-0.3535761429,0.8643874613,58.6548,-156.1891,-0.763856791,-0.3090020515,-0.1767435041,-1.113408071,-0.7687364871,-0.6916923663,-0.1767620674,-1.041175026,-0.5337998533,-2.2746878,1.193014145,-0.4914508068,0.2125936268,0.2917572626,-0.573162522,8.699226849,0.1021881574,1.919409912,-2.710376694,0.1308589405,0.4443950011,1.919811684
2170,4.001950041,0.09036484967,0.2265331968,0.6650610388,1.08613805,1,-0.2507838241,0.2151288487,-1.449126692,-0.3535761429,-0.8621935845,62.316,-149.5729,-0.07030224672,-0.008154627604,1.820881486,1.575513731,-1.025930249,-0.5607025995,0.3598095096,0.6128295252,-0.5423816107,-1.717992919,0.9442785347,0.07051387979,1.06374172,0.03758786874,-0.3247588443,0.456187746,0.2502699091,1.397127496,0.17075988,-0.3951157597,-0.9383045119,0.7217029015
2180,,-0.265109748,-0.223442118,-0.2454878926,2.192054386,0,0.6073330001,1.121722712,0.2127497474,0.5305046338,0.8643874613,64.9111,-164.0274,0.5741309391,-0.2825321497,0.3340360439,-0.9422745285,-1.157068571,-0.6916923663,-0.6591156106,-0.6579182665,-0.5553702165,-2.37986632,-0.02161449051,-0.5168298571,-0.08815238886,-0.0799951686,-0.5268624282,9.442756593,0.1732673982,3.577040154,-3.053242578,-0.7798841838,1.586483024,3.674787928
2185,,-0.265109748,-0.3078124895,0.01466894494,-0.8283304272,0,1.465449824,0.2151288487,0.2127497474,0.5305046338,0.8643874613,69.3119,-153.4813,-0.420332589,-0.2821360196,2.138219989,-1.346060207,-1.156390853,8.261970294,-2.573573084,-2.851966434,-0.5741573069,-2.723199061,2.443046753,-0.7020969248,0.1920523052,1.43314412,-0.4007007971,6.6528594,2.761736418,1.045203294,-2.292591957,-1.090687416,-0.9442925806,1.0985728
2188,,-0.265109748,-0.2796890323,-0.2454878926,0.4595847303,0,1.465449824,2.028316575,1.043687967,1.414585411,1.727677984,67.0598,-159.7062,0.7010006728,-0.2892242843,0.994484936,-1.240919338,-1.157068571,-0.6916923663,-1.255513984,-1.248288528,-0.5674310646,-2.426445379,-0.2113434776,-0.9932308882,-0.8566084953,-0.1548207378,-0.5249026359,10.60122819,-0.06366340443,3.878529359,-3.272849506,-1.106377002,1.066065412,4.863896832
2195,,-0.265109748,-0.1671952036,-0.2454878926,0.0,0,-1.108900648,-1.598058877,-0.6181884721,-2.121737696,-1.725484107,57.1204,-132.934,0.0,-0.301236466,0.999548175,-0.5194740122,0.5433244448,-0.2987230659,-0.1057177471,-0.2117532003,-0.5048074298,-1.544448361,2.276920415,0.4932563472,1.518810998,-0.1690732272,-0.2725793736,1.518120043,0.4457378213,-0.5037115094,-0.3418777739,-0.5385634052,-0.3852247067,-0.3717822969
2195,,-0.265109748,-0.1671952036,-0.2454878926,0.0,0,-1.108900648,-1.598058877,-0.6181884721,-2.121737696,-1.725484107,57.1204,-132.934,0.0,-0.301236466,0.999548175,-0.4948665748,0.7425733673,-0.2593722306,-0.1057177471,-0.3395054535,-0.5048074298,-1.544448361,2.276920415,0.4932563472,1.518810998,-0.1690732272,-0.2725793736,1.518120043,0.4457378213,-0.5037115094,-0.3418777739,-0.5385634052,-0.3852247067,-0.3717822969
2198,,-0.265109748,-0.2796890323,-0.1154094738,0.732085698,0,-0.2507838241,1.121722712,0.2127497474,-0.3535761429,0.001096938403,55.8011,-133.0167,-0.5432986385,-0.294551515,0.03786187991,-0.3886071858,-0.5250970733,0.1756431678,-0.3599816303,-0.2775649671,-0.5994387002,-0.9847483787,0.8780095583,-0.4678845457,0.8167191608,-0.06574267922,-0.424463279,4.989992105,0.416121471,0.3861859969,-1.515994085,0.7001667835,-0.009609484679,1.645315399
2220,,-0.1762410986,-0.223442118,-0.1154094738,2.516270866,0,-1.967017473,-1.598058877,-0.6181884721,-2.121737696,-1.725484107,57.2424,-135.3145,1.090393163,-0.2858777039,1.755135328,-0.002717825776,-0.2302899941,-0.5569292317,-0.2795893731,-0.363700956,-0.5344956715,-0.9396718701,1.1530712,1.309736653,1.069535426,1.835776945,-0.2088861229,1.501292091,0.1969604785,-0.02065631389,-0.7108240568,-0.8897112874,-1.171294823,-0.6879030179
2220,,-0.1762410986,-0.223442118,-0.1154094738,2.516270866,0,-1.967017473,-1.598058877,-0.6181884721,-2.121737696,-1.725484107,57.2424,-135.3145,1.090393163,-0.2858777039,1.755135328,-0.1805624874,-0.1957264055,-0.5299766048,-0.2795893731,-0.2533694646,-0.5344956715,-0.9396718701,1.1530712,1.309736653,1.069535426,1.835776945,-0.2088861229,1.501292091,0.1969604785,-0.02065631389,-0.7108240568,-0.8897112874,-1.171294823,-0.6879030179
2230,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,-1.967017473,0.2151288487,0.2127497474,-1.23765692,-0.8621935845,59.563,-135.3363,1.264107106,-0.3094412838,1.498732906,-0.3595256688,-0.791101162,-0.6916923663,2.349050478,3.024637215,-0.5354234291,-1.806643386,3.581420676,0.7064403703,1.258620925,2.351241977,-0.3926166537,0.3096074331,-0.1584357255,-1.725359219,-0.04087342236,-1.602466776,-1.737439506,0.6789534802
2240,,-0.1762410986,-0.3078124895,-0.2454878926,-0.8283304272,0,-1.108900648,0.2151288487,0.2127497474,-0.3535761429,0.001096938403,63.8762,-143.213,-0.3090775917,-0.2915405162,0.9323589938,-0.2454366406,-1.093701992,0.8629351541,-0.864770222,-0.6850172293,-0.5314804595,-1.309299241,0.4776723176,-0.07052112865,0.9515545023,0.3452040978,-0.2701296332,1.26968634,0.01333910644,1.363504165,-0.07625638421,0.4177542315,-0.4984536432,0.8567010741
2270,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,62.0337,-163.5271,0.0,-0.28931562,-0.8048382992,-1.448964036,-1.157068571,-0.6916923663,-3.543888932,-0.546618955,-0.6008303366,-2.82236738,-0.9856919273,-1.722334749,-1.497603068,-0.2937825092,-0.6503293449,11.77298501,0.3924283907,5.427444162,-3.641463554,-0.2001166166,2.541307806,7.073366924
2275,,-0.265109748,-0.2796890323,-0.2454878926,3.313883187,0,-1.108900648,1.121722712,0.2127497474,-2.121737696,-0.8621935845,56.3323,-132.0221,0.3496691025,-0.3058381424,0.035406209,-0.5731629667,-0.3319476076,-0.3952134702,0.1635028351,-0.556297156,-0.6017580941,1.09928887,-0.7623745549,-0.4178515607,0.1883654013,0.3238253637,-0.4056002779,2.506097921,1.073604448,-0.6987268319,-0.6790956732,-0.01557719766,-0.8675364266,-0.04553671303
